type,url,content
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/13,Zapier tutorials Connect Gmail to Trello Connect Gmail to Trello - How to Create an Integration in Under 3 Minutes By Joey Blanco • 1 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/13,"Zapier tutorials How to create recurring tasks in Asana If you manage your projects in Asana, it's likely you have a lot of repeating tasks—things you need to do every week or every month. Asana can auto-generate those recurring tasks for you, so you never miss an important to-do. By Matt Ellis • 2 min read"
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/13,Zapier tutorials Connect Typeform to Slack Connect Typeform to Slack - How to Create an Integration & a Form Response Feed By Joey Blanco • 1 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/13,Zapier tutorials Integration how to: Connect Facebook Lead Ads to HubSpot Integration How To: Connect Facebook Lead Ads to HubSpot - Add Contacts from New Leads By Joey Blanco • 1 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,Zapier tutorials Connect Facebook Lead Ads to ActiveCampaign Connect Facebook Lead Ads to ActiveCampaign: How to Add Leads to Your CRM By Joey Blanco • 1 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,Zapier tutorials Integration how to: Connect Gmail to Asana How to Connect Gmail to Asana and Create Tasks from Starred Emails By Joey Blanco • 1 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,"Zapier tutorials How to save Google Docs to Dropbox Google Drive and Dropbox are both great places to store files, but sometimes you're going to want to move a file that's in Google Docs over to Dropbox. By Justin Pot • 1 min read"
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,Zapier tutorials How to create and autopopulate a Google Docs template Google Docs templates save you from reinventing the wheel every time you need to create a similar-but-not-quite-the-same doc. By Deb Tennen • 4 min read
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,"Zapier tutorials Email to Dropbox to Save Attachments In this tutorial, we'll use app automation tool Zapier to make a new email address where you can send files—and then connect that to Dropbox to automatically save every file you forward or email to Dropbox. By Matthew Guay • 2 min read"
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,"Zapier tutorials How to add Mailchimp campaigns to your Google Calendar Have trouble keeping track of when your Mailchimp campaigns are scheduled to go out to your email list? With Zapier, you can add your Mailchimp campaigns to your Google Calendar automatically. By Cody Slingerland • 3 min read"
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,"Zapier tutorials How to automatically track your blog's traffic in a spreadsheet At the beginning of every month, I spend the better part of a day pulling traffic stats for each piece of content on our blog and then analyzing those stats. By Melanie Pinola • 7 min read"
zapier,https://zapier.com/blog/all-articles/zapier-tutorials/14,"Zapier tutorials The ultimate guide to selling downloads with Zapier Let's paint a picture: you'd like to offer up some sort of file for sale. It could be anything, say... By Bryan Helmig • 4 min read"
